log_id,timestamp_iso,coder_id,run_id,dictionary_version,tagset_version,export_version,igo,attribute_code_before,indicator_id_before,attribute_code_after,indicator_id_after,evidence_tier,doc_family_inferred,source_title,source_type,source_scope,article_section_page,source_uri,trigger_term,excerpt_<=50w,coder_action,retained_in_longfile,decision_rationale,review_note,trace_key,retrieval_set,attribute_code_final,coder_action_std,tfidf_cosine,retrieval_method
AT-P2-0003040,2025-07-22T01:14:35Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),SoJ,IND_SOJ_LEGAL,SoJ,IND_SOJ_LEGAL,Substantiation/References,Foundational legal instrument,Convention (1972) on International Liability for Damage Caused by Space Objects (https://www,Convention,—,paragraph 1,https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/introregistration-convention.html,mandate,"Damage Caused by Space Objects (https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/introliability-convention.html), (4) The Registration Convention (1976) on Registration of Objects Launched into Outer Space (https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/introregistration-convention.html), and (5) The Moon Agreement (1984) governing the Activities of States on the Moon and Other Celestial Bodies (https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/intromoon-agreement.html). UNOOSA's jurisdiction is also influenced by the resolutions and decisions adopted",Accept,Yes,Relevant to indicator; retained after contextual read-through.,Founding instrument evidence: enabling authority identified (paragraph 1); retained as SoJ substantiation (avoid narrative mandate drift).,ff657df1d795ac615796688952ecd43e44215b1c,attributes,SoJ,ACCEPT,0.004834359274182838,regex + TF-IDF cosine (ranking)
AT-P2-0003041,2025-07-22T06:11:43Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),SoJ,IND_SOJ_LEGAL,SoJ,IND_SOJ_LEGAL,Substantiation/References,Foundational legal instrument,Convention (1972) on International Liability for Damage Caused by Space Objects (https://www,Convention,—,paragraph 1,https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/intromoon-agreement.html,mandate,"(https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/introregistration-convention.html), and (5) The Moon Agreement (1984) governing the Activities of States on the Moon and Other Celestial Bodies (https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/intromoon-agreement.html). UNOOSA's jurisdiction is also influenced by the resolutions and decisions adopted by COPUOS and the General Assembly, such as the Space2030 Agenda and the 2030 Agenda for Sustainable Development, which",Accept,Yes,Substantiates matrix value; citation anchors preserved.,Founding instrument evidence: enabling authority identified (paragraph 1); retained as SoJ substantiation (avoid narrative mandate drift).,3bb314187ff8d30e1a9f32b32375af72dfe8ef93,attributes,SoJ,ACCEPT,0.006593496760039023,regex + TF-IDF cosine (ranking)
AT-P2-0003042,2025-07-22T11:08:51Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),SoJ,IND_SOJ_LEGAL,SoJ,IND_SOJ_LEGAL,Substantiation/References,Foundational legal instrument,Convention (1972) on International Liability for Damage Caused by Space Objects (https://www,Convention,—,paragraph 1,https://www.unoosa.org/oosa/en/ourwork/spacelaw/resolutions.html,mandate,"UNOOSA derives its mandate from the UN General Assembly resolution 1472 (XIV) of 12 December 1959, which established the Committee on the Peaceful Uses of Outer Space (COPUOS) and its secretariat, later renamed as UNOOSA (https://www.unoosa.org/pdf/gares/ARES_14_1472E.pdf). Specifically, paragraph 1 of the resolution defines the objectives and functions of COPUOS. Additionally,",Accept,Yes,Accepted as best available evidence within tiered source hierarchy.,Founding instrument evidence: enabling authority identified (paragraph 1); retained as SoJ substantiation (avoid narrative mandate drift).,dcff47885d6fac9aaf363b74e8546faf22c7caea,attributes,SoJ,ACCEPT,0.008241670567059387,regex + TF-IDF cosine (ranking)
AT-P2-0003043,2025-07-22T19:19:08Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),SJ,IND_SJ_SCOPE,SJ,IND_SJ_SCOPE,Definition/Identification,Other/unclear,"Treaty, whether carried out by governmental or non-governmental entities, within the framework of international law (https://www",Unspecified (see source_title/source_uri),—,—,—,high seas,"Spatial jurisdiction: geographic scope where the IGO’s mandate applies (e.g., global oceans, ABNJ/high seas, defined zones).",Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,a1558fbb5197442cbdfd008c55db80ad43153c82,attributes,SJ,ACCEPT,0.5159752403933976,regex + TF-IDF cosine (ranking)
AT-P2-0003044,2025-07-22T19:20:08Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),SJ,IND_SJ_SCOPE,SJ,IND_SJ_SCOPE,Explanation/Elaboration,Other/unclear,"Treaty, whether carried out by governmental or non-governmental entities, within the framework of international law (https://www",Unspecified (see source_title/source_uri),—,—,—,high seas,"UNOOSA's jurisdiction is focused on the exploration and use of outer space, including the moon and other celestial bodies, for peaceful purposes. This covers all activities of states parties to the Outer Space Treaty, whether carried out by governmental or non-governmental entities, within the framework of international law (https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/outerspacetreaty.html). UNOOSA",Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,c12c9573a46b7837b5e3728497bcad591832e991,attributes,SJ,ACCEPT,0.007780136247007454,regex + TF-IDF cosine (ranking)
AT-P2-0003045,2025-07-22T19:21:08Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),SJ,IND_SJ_SCOPE,SJ,IND_SJ_SCOPE,Substantiation/References,Other/unclear,"Treaty, whether carried out by governmental or non-governmental entities, within the framework of international law (https://www",Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/outerspacetreaty.html).,high seas,"UNOOSA's jurisdiction is focused on the exploration and use of outer space, including the moon and other celestial bodies, for peaceful purposes. This covers all activities of states parties to the Outer Space Treaty, whether carried out by governmental or non-governmental entities, within the framework of international law (https://www.unoosa.org/oosa/en/ourwork/spacelaw/treaties/outerspacetreaty.html). UNOOSA",Accept,Yes,Meets indicator definition; provenance captured for reconstruction.,Founding instrument evidence: spatial remit located (Not specified (see narrative/citations in cell text)); coded as SJ (not SMJ).,3430f64e7a2167b03f59b8c6c8622b635f211625,attributes,SJ,ACCEPT,0.007780136247007454,regex + TF-IDF cosine (ranking)
AT-P2-0003046,2025-07-22T21:03:08Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),DO,IND_DO_OBJECTIVES,DO,IND_DO_OBJECTIVES,Substantiation/References,Other/unclear,St Space 088E,Unspecified (see source_title/source_uri),—,Section III,https://www.unoosa.org/res/oosadoc/data/documents/2024/stspace/stspace88_0_html/st_space-088E.pdf,objective,"to Part A, Section III of UNOOSA's working document ""The 'Space2030' Agenda: Space as a Driver of Sustainable Development"" (https://www.unoosa.org/res/oosadoc/data/documents/2024/stspace/stspace88_0_html/st_space-088E.pdf), the United Nations UNOOSA has been mandated to fulfil the following objectives: Enhance space-derived economic benefits and strengthen the role of the space sector as a major driver of sustainable",Accept,Yes,Web evidence used for rules-in-use; URI retained for audit.,External portal evidence: goal language located (Section III); retained for DO with provenance.,4dea2e7a6596a7d1b606d0843a7efb451dde21c3,attributes,DO,ACCEPT,0.013151287566232482,regex + TF-IDF cosine (ranking)
AT-P2-0003047,2025-07-23T11:54:32Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Other/unclear,St Space 088E,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.unoosa.org/res/oosadoc/data/documents/2024/stspace/stspace88_0_html/st_space-088E.pdf,partnership,"vision and strategy for UNOOSA 2024-2030, presented by the Director of UNOOSA to the Member States in February 2024 (https://www.unoosa.org/res/oosadoc/data/documents/2024/stspace/stspace88_0_html/st_space-088E.pdf), establishes the Office's vision, mission, strategic objectives, and core functions. This strategy, aligned with the ""Space2030"" agenda and the 2030 Agenda for Sustainable Development, reflects the high expectations and feedback",Accept,Yes,Relevant to indicator; retained after contextual read-through.,External portal evidence: operational instrument referenced (Not specified (see narrative/citations in cell text)); coded as STR (data/knowledge services) for comparable scoring.,a199b56c570239f1e93a3fda48a9aaa3aae32f92,attributes,STR,ACCEPT,0.03607498223328391,regex + TF-IDF cosine (ranking)
AT-P2-0003048,2025-07-23T14:48:56Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),SMJ,IND_SMJ_DOMAIN,SMJ,IND_SMJ_DOMAIN,Definition/Identification,Other/unclear,Roles Responsibilities.Html).,Unspecified (see source_title/source_uri),—,—,—,functions include,Subject‑matter jurisdiction: functional/issue remit over which the IGO is authorised to act (ocean‑economy relevant domains).,Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,4885e82e8d5caedcc6c494f66003e6476ee15a97,attributes,SMJ,ACCEPT,0.33355693409956827,regex + TF-IDF cosine (ranking)
AT-P2-0003049,2025-07-23T14:50:56Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),SMJ,IND_SMJ_DOMAIN,SMJ,IND_SMJ_DOMAIN,Explanation/Elaboration,Other/unclear,Roles Responsibilities.Html).,Unspecified (see source_title/source_uri),—,—,—,functions include,"UNOOSA is responsible for promoting and facilitating peaceful international cooperation in outer space, including the exploration and use of the moon and other celestial bodies, for the benefit of all countries, especially developing ones (https://www.unoosa.org/oosa/en/aboutus/roles-responsibilities.html). This includes addressing space-related issues such as space law, space applications, space debris, near-Earth objects,",Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,8ec55ae038625f77c930d1411fd4aa0475679780,attributes,SMJ,ACCEPT,0.0,regex + TF-IDF cosine (ranking)
AT-P2-0003050,2025-07-23T14:51:56Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),SMJ,IND_SMJ_DOMAIN,SMJ,IND_SMJ_DOMAIN,Substantiation/References,Other/unclear,Roles Responsibilities.Html).,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.unoosa.org/oosa/en/aboutus/roles-responsibilities.html).,functions include,"UNOOSA is responsible for promoting and facilitating peaceful international cooperation in outer space, including the exploration and use of the moon and other celestial bodies, for the benefit of all countries, especially developing ones (https://www.unoosa.org/oosa/en/aboutus/roles-responsibilities.html). This includes addressing space-related issues such as space law, space applications, space debris, near-Earth objects,",Accept,Yes,Checked for construct fit; retained with source pointer.,"External portal evidence: subject-matter scope identified (Not specified (see narrative/citations in cell text)); coded under SMJ (multi-domain), not as a governance theme.",bf4410e1aec964292a78efa9339c8e07786e9d7a,attributes,SMJ,ACCEPT,0.0,regex + TF-IDF cosine (ranking)
AT-P2-0003051,2025-07-23T16:51:40Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Other/unclear,St Space 088E,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.unoosa.org/oosa/en/outreach/events/2018/spacetrust.html,partnership,"the 2030 Agenda for Sustainable Development, reflects the high expectations and feedback from the Member States and other stakeholders (https://www.unoosa.org/oosa/en/outreach/events/2018/spacetrust.html). Secondly, an annual programme plan and budget, prepared by UNOOSA and approved by the General Assembly. The proposed UNOOSA budget for 2024 (https://www.unoosa.org/res/oosadoc/data/documents/2023/a78/a786_sect_6_0_html/A_78_06_Sect06E.pdf) supports its proposed 2024 programme plan (https://www.unoosa.org/res/oosadoc/data/documents/2023/aac_1052023crp/aac_1052023crp_3_0_html/AC105_C2_2023_CRP03E.pdf),",Accept,Yes,Substantiates matrix value; citation anchors preserved.,External portal evidence: operational instrument referenced (Not specified (see narrative/citations in cell text)); coded as STR (data/knowledge services) for comparable scoring.,4013274dbfb3435d86c3bfac4a1f3073071cf1e0,attributes,STR,ACCEPT,0.0,regex + TF-IDF cosine (ranking)
AT-P2-0003052,2025-07-23T21:48:49Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Outer Space Affairs (UNOOSA),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Other/unclear,St Space 088E,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),https://www.unoosa.org/res/oosadoc/data/documents/2023/a78/a786_sect_6_0_html/A_78_06_Sect06E.pdf,partnership,"programme plan and budget, prepared by UNOOSA and approved by the General Assembly. The proposed UNOOSA budget for 2024 (https://www.unoosa.org/res/oosadoc/data/documents/2023/a78/a786_sect_6_0_html/A_78_06_Sect06E.pdf) supports its proposed 2024 programme plan (https://www.unoosa.org/res/oosadoc/data/documents/2023/aac_1052023crp/aac_1052023crp_3_0_html/AC105_C2_2023_CRP03E.pdf), which aims to make the most of the economic opportunities that space offers and to use the space sector as a catalyst for",Accept,Yes,Checked for construct fit; retained with source pointer.,"External portal evidence: strategy/implementation language captured (Not specified (see narrative/citations in cell text)); retained under STR, tagged 'data/knowledge services'.",71faeecfc07b724975c40bb69958797cc4add0f0,attributes,STR,ACCEPT,0.0,regex + TF-IDF cosine (ranking)
